player_id,total_scoring_att,ontarget_scoring_att,hit_woodwork,att_hd_goal,att_pen_goal,att_freekick_goal,total_offside,touches,total_pass,total_through_ball,total_cross,corner_taken
162023,4,2,0,0,0,0,0,152,106,0,1,0
48228,4,1,0,0,0,0,1,1258,776,0,52,1
32203,4,0,0,0,0,0,0,439,267,0,24,0
141189,4,3,0,0,0,0,0,277,197,0,3,0
154172,4,0,0,0,0,0,0,81,43,0,14,6
43049,4,1,0,1,0,0,0,653,553,0,1,0
172388,4,0,0,0,0,0,0,92,60,0,2,0
140935,4,0,0,0,0,0,1,990,784,1,4,0
175680,4,2,0,0,0,0,0,278,193,1,3,0
90688,4,1,0,0,0,0,1,248,121,0,15,0
132770,4,1,0,0,0,0,1,124,90,0,5,4
160652,4,0,1,0,0,0,0,157,121,0,2,0
10050,4,1,0,0,0,0,2,1298,784,0,23,1
6505,4,2,0,1,0,0,0,1343,1040,0,19,0
180093,3,0,0,0,0,0,0,130,89,0,1,0
51513,3,1,0,0,0,0,0,443,359,0,0,0
160457,3,0,0,0,0,0,0,953,781,1,8,0
10045,3,0,0,0,0,0,0,726,520,0,16,0
160103,3,0,0,0,0,0,0,227,133,1,15,7
163747,3,2,0,0,0,0,2,27,20,0,0,0
161537,3,1,0,0,0,0,0,55,22,0,0,0
44026,3,0,0,0,0,0,5,956,661,0,28,0
161985,3,0,0,0,0,0,0,334,184,0,13,0
137781,3,2,1,0,0,0,0,292,240,1,2,0
19415,3,0,0,0,0,0,0,1157,759,2,18,0
34883,3,0,0,0,0,0,1,647,374,0,18,0
50336,3,0,0,0,0,0,0,426,273,1,4,0
134618,3,1,0,0,0,0,0,344,201,0,2,0
159715,3,0,0,0,0,0,0,735,577,2,6,0
43133,3,0,0,0,0,0,0,533,350,0,8,0
90847,3,2,0,0,0,0,3,490,222,1,11,0
128164,3,1,0,0,0,0,0,1230,716,0,24,0
180200,3,2,0,0,0,0,1,68,46,0,0,0
179348,3,0,0,0,0,0,0,888,571,0,62,36
161559,2,0,0,0,0,0,2,29,15,0,0,0
180063,2,1,0,0,0,0,0,267,173,0,12,0
129762,2,2,0,0,0,0,1,907,674,0,2,0
180050,2,0,0,0,0,0,2,37,23,0,1,0
15257,2,1,0,0,0,0,0,1210,914,1,1,0
14111,2,0,0,0,0,0,1,777,535,1,22,0
175380,2,0,0,0,0,0,0,238,192,0,1,0
176689,2,2,0,0,0,0,0,686,449,0,15,0
32012,2,0,0,0,0,0,0,95,76,1,2,0
135671,2,0,0,0,0,0,1,87,45,2,1,0
6013,2,1,0,0,0,0,0,124,97,0,1,0
21247,2,0,0,0,0,0,0,904,570,0,20,0
41632,2,0,0,0,0,0,0,139,112,0,0,0
35777,2,0,0,0,0,0,0,46,27,0,0,0
64876,2,0,0,0,0,0,0,111,82,0,1,0
179421,2,1,1,0,0,0,0,156,102,0,12,11
171568,2,1,1,0,0,0,0,35,19,0,1,0
49710,2,0,0,0,0,0,0,53,42,0,0,0
163789,2,0,0,0,0,0,1,103,69,1,4,2
11241,2,2,0,0,0,0,0,114,88,0,0,0
20253,2,0,0,0,0,0,0,17,11,0,0,0
180064,2,0,0,0,0,0,0,1078,725,1,41,1
31063,2,0,0,0,0,0,0,9,7,0,0,0
93962,2,1,0,0,0,0,0,36,18,0,0,0
166103,2,0,0,0,0,0,0,415,257,0,29,0
50563,2,1,0,0,0,0,0,64,40,1,5,1
163811,1,1,0,0,0,0,0,36,12,0,0,1
134740,1,0,0,0,0,0,0,15,7,0,0,0
4600,1,0,0,0,0,0,0,236,124,0,26,10
180209,1,0,0,0,0,0,0,317,228,0,4,0
179296,1,0,0,0,0,0,0,268,212,0,2,0
130553,1,0,1,0,0,0,0,109,65,0,15,7
179148,1,0,0,0,0,0,0,60,33,0,6,0
161388,1,0,0,0,0,0,0,22,14,0,0,0
15279,1,0,0,0,0,0,0,5,3,0,0,0
129751,1,0,0,0,0,0,0,83,51,0,3,1
