playerId,info_shirtNum,info_positionInfo,info_loan,nationalTeam_isoCode,currentTeam_club_id,birth_date_label,birth_country_isoCode,name_display
159638.0,12.0,Left/Right Winger,False,ML,20.0,15 June 1998,ML,Moussa Djenepo
180025.0,24.0,Centre Attacking Midfielder,False,DK,,14 February 1992,DK,Christian Eriksen
135251.0,18.0,Centre Central Defender,False,AR,23.0,21 February 1989,AR,Federico Fernández
159637.0,18.0,Centre Central Midfielder,False,ES,25.0,22 February 1996,ES,Pablo Fornals
135117.0,16.0,Centre Striker,True,GB-ENG,23.0,17 October 1990,GB-ENG,Dwight Gayle
51790.0,18.0,Centre Striker,False,GB-ENG,33.0,26 June 1991,GB-ENG,Andre Gray
48182.0,13.0,Centre Central Midfielder,False,DE,131.0,15 June 1991,DE,Pascal Groß
7018.0,8.0,Centre Central Midfielder,False,DE,11.0,24 October 1990,DE,Ilkay Gündogan
35017.0,13.0,Centre Central Midfielder,False,IE,,31 January 1992,IE,Jeff Hendrick
135976.0,16.0,Left/Right Winger,False,IR,,11 August 1993,IR,Alireza Jahanbakhsh
48260.0,5.0,Centre Central Defender,False,GB-ENG,7.0,11 January 1993,GB-ENG,Michael Keane
6773.0,11.0,Centre/Right Attacking Midfielder,False,AR,21.0,4 March 1992,AR,Erik Lamela
141189.0,,Defender,False,FR,23.0,20 May 1991,FR,Florian Lejeune
161463.0,7.0,Centre Striker,False,IE,20.0,22 January 1987,IE,Shane Long
137781.0,,Midfielder,False,GB-ENG,23.0,21 March 2000,GB-ENG,Matthew Longstaff
162019.0,23.0,Centre Central Defender,False,BR,1.0,22 April 1987,BR,David Luiz
128766.0,31.0,Forward,False,GB-ENG,43.0,22 November 1999,GB-ENG,Dwight McNeil
19506.0,7.0,Left/Centre/Right Central Midfielder,False,GB-ENG,10.0,4 January 1986,GB-ENG,James Milner
135243.0,13.0,Centre Central Defender,False,CO,7.0,23 September 1994,CO,Yerry Mina
160323.0,40.0,Centre Central Defender,False,GB-ENG,2.0,13 March 1993,GB-ENG,Tyrone Mings
179384.0,18.0,Centre Central Midfielder,False,AU,,15 September 1990,AU,Aaron Mooy
42220.0,25.0,Centre Central Midfielder,False,NG,26.0,16 December 1996,NG,Wilfred Ndidi
160096.0,28.0,Centre Central Midfielder,False,FR,21.0,28 December 1996,FR,Tanguy Ndombele
161996.0,14.0,Centre Striker,True,GB-ENG,1.0,30 May 1999,GB-ENG,Eddie Nketiah
93814.0,61.0,Forward,False,IE,20.0,6 July 2000,IE,Michael Obafemi
20341.0,21.0,Left/Centre Central Defender,False,IT,25.0,23 May 1988,IT,Angelo Ogbonna
19592.0,30.0,Centre Central Defender,False,AR,11.0,12 February 1988,AR,Nicolás Otamendi
130671.0,5.0,Centre Central Defender,False,GR,1.0,9 June 1988,GR,Sokratis
162532.0,,Centre Central Defender,False,DE,4.0,3 March 1993,DE,Antonio Rüdiger
35800.0,27.0,Centre Defensive Midfielder,False,MA,38.0,26 March 1990,FR,Romain Saïss
133749.0,5.0,Centre Central Defender,False,CH,23.0,20 December 1991,CH,Fabian Schär
42727.0,15.0,Left Full Back,False,GH,6.0,23 December 1992,DE,Jeffrey Schlupp
52240.0,10.0,Left/Centre/Right Attacking Midfielder,False,IS,7.0,8 September 1989,IS,Gylfi Sigurdsson
35862.0,17.0,Left/Centre/Right Attacking Midfielder,False,FR,21.0,16 August 1989,FR,Moussa Sissoko
47001.0,3.0,Left Full Back,False,IE,18.0,9 July 1990,IE,Enda Stevens
129759.0,3.0,Centre Defensive Midfielder,False,BR,10.0,23 October 1993,BR,Fabinho
175528.0,20.0,Centre Striker,True,TR,7.0,7 June 1991,DE,Cenk Tosun
135169.0,27.0,Centre Striker,False,CZ,43.0,1 May 1992,CZ,Matej Vydra
42970.0,18.0,Centre Central Midfielder,False,GB-ENG,43.0,1 April 1990,GB-ENG,Ashley Westwood
160845.0,15.0,Left Full Back,True,NL,,30 March 1994,NL,Jetro Willems
20234.0,4.0,Centre/Right Central Defender,False,BE,21.0,2 March 1989,BE,Toby Alderweireld
180108.0,17.0,Right Wing Back,True,PT,1.0,31 August 1991,DE,Cédric Soares
163811.0,23.0,Striker,True,RO,,11 April 1993,RO,Florin Andone
